CUSTOMER_ID,RECENCY,FREQUENCY,MONETARY,AVG_DAYS_BETWEEN_PURCHASE,MAX_DAYS_WITHOUT_PURCHASE,MIN_DAYS_WITHOUT_PURCHASE,GENDER,MARITAL_STATUS,CITY,CHILDREN_COUNT,AGE,LENGTH_OF_RELATIONSHIP,NUM_OF_LOCATIONS_VISITED,RELATIVE_PURCHASE_FREQUENCY,RELATIVE_PURCHASE_MONETARY
106979,19,29,927.0,43,196,2,Male,Married,San Mateo,1,60,1229,28,0.023596,0.7542717657
106980,68,58,2168.0,16,57,1,Female,Single,New York City,0,62,973,56,0.059609,2.2281603289
106983,22,58,2706.75,21,101,1,Male,Married,Denver,2,51,1213,51,0.047815,2.2314509481
106984,7,53,2165.25,24,134,2,Female,Single,Denver,0,81,1264,50,0.04193,1.7130142405
106991,27,72,2915.0,17,178,1,Undisclosed,Married,Denver,4,79,1217,65,0.059162,2.3952341824
106997,15,48,1846.75,29,95,2,Male,Married,San Mateo,0,52,1349,45,0.035582,1.36897702
107001,17,63,2528.0,21,121,1,Male,Single,Denver,2,82,1277,59,0.049334,1.9796397807
107006,21,56,2050.25,18,81,2,Male,Single,Boston,0,51,1003,54,0.055833,2.0441176471
107012,23,66,2887.25,18,80,1,Male,Undisclosed,Denver,Undisclosed,77,1192,62,0.055369,2.4221895973
107014,19,72,3133.75,18,250,1,Female,Single,Denver,0,47,1281,68,0.056206,2.4463309914
107015,34,58,2381.5,16,77,1,Male,Single,New York City,0,56,933,54,0.062165,2.5525187567
107026,14,52,1856.25,20,84,1,Undisclosed,Undisclosed,Boston,Undisclosed,33,1024,50,0.050781,1.8127441406
107029,29,53,2218.0,19,72,1,Female,Single,Boston,0,72,996,52,0.053213,2.2269076305
107031,20,58,2298.25,17,61,1,Female,Single,Boston,0,75,990,53,0.058586,2.3214646465
107032,11,58,2451.75,16,57,1,Female,Single,Boston,0,43,934,54,0.062099,2.625
107035,26,32,1412.0,41,312,1,Male,Married,San Mateo,2,30,1281,29,0.02498,1.1022638564
107044,16,35,1510.0,28,138,1,Male,Single,San Mateo,0,54,950,32,0.036842,1.5894736842
107046,10,64,2515.0,20,116,1,Undisclosed,Married,Denver,0,42,1296,62,0.049383,1.9405864198
107051,21,84,3465.25,12,62,1,Male,Single,Denver,0,54,1007,77,0.083416,3.4411618669
107052,16,24,1367.5,55,448,1,Female,Married,San Mateo,0,17,1290,24,0.018605,1.0600775194
107054,14,59,2120.25,18,131,1,Female,Married,Seattle,4,66,1065,56,0.055399,1.9908450704
107057,10,55,2257.75,19,111,1,Female,Married,New York City,0,34,1021,51,0.053869,2.2113124388
107058,20,51,2201.0,25,250,2,Female,Single,Denver,2,52,1272,48,0.040094,1.7303459119
107069,18,53,2143.5,23,114,1,Female,Single,Denver,0,65,1188,50,0.044613,1.8042929293
107071,32,33,1291.5,33,163,1,Male,Married,San Mateo,4,74,1087,32,0.030359,1.1881324747
107084,9,50,1561.25,19,77,1,Female,Single,Boston,0,78,956,48,0.052301,1.6331066946
107092,41,46,1853.5,24,121,1,Male,Married,San Mateo,2,76,1099,44,0.041856,1.686533212
107101,12,53,2047.0,19,123,1,Male,Undisclosed,Boston,Undisclosed,64,1013,51,0.05232,2.0207305035
107108,13,56,2230.75,19,91,1,Female,Married,Seattle,2,46,1077,50,0.051996,2.0712627669
107109,36,66,2839.75,18,103,1,Male,Divorced/Seperated,Denver,1,63,1203,61,0.054863,2.360556941
107110,47,63,2256.0,20,71,1,Male,Married,Denver,1,51,1266,59,0.049763,1.7819905213
107118,11,54,2342.25,23,259,1,Undisclosed,Single,Denver,0,29,1239,50,0.043584,1.8904358354
107119,20,59,2043.5,19,79,1,Female,Single,Denver,0,77,1093,56,0.05398,1.8696248856
107121,11,66,2908.0,19,87,1,Male,Married,Denver,1,17,1262,61,0.052298,2.3042789223
107124,1,40,1439.0,27,138,1,Female,Married,San Mateo,4,35,1043,36,0.038351,1.3796740173
107129,18,40,1694.25,25,71,1,Male,Single,Boston,0,81,997,39,0.04012,1.6993480441
107130,10,56,2520.5,23,148,1,Female,Married,Denver,1,23,1257,50,0.044551,2.0051710422
107133,32,53,1979.5,19,161,1,Male,Single,Boston,0,28,980,48,0.054082,2.0198979592
107135,45,50,1771.25,22,126,1,Female,Single,Seattle,0,34,1104,50,0.04529,1.6043931159
107136,18,53,1674.5,18,95,1,Female,Married,Boston,0,27,966,49,0.054865,1.733436853
107141,8,45,1650.25,30,443,1,Undisclosed,Married,San Mateo,4,60,1342,43,0.033532,1.2296944858
107145,11,26,1199.5,46,241,5,Male,Married,San Mateo,5+,82,1154,25,0.02253,1.0394280763
107146,40,39,1438.75,33,361,2,Female,Undisclosed,San Mateo,Undisclosed,71,1259,39,0.030977,1.1427720413
107151,10,47,1981.0,21,73,1,Male,Single,New York City,0,51,977,45,0.048106,2.0276356192
107153,4,71,2809.0,14,101,1,Male,Single,New York City,2,80,996,65,0.071285,2.8202811245
107169,90,32,1428.0,41,300,2,Undisclosed,Married,San Mateo,3,25,1297,30,0.024672,1.101002313
107176,20,56,2205.5,18,94,1,Male,Divorced/Seperated,New York City,2,51,980,53,0.057143,2.2505102041
107182,9,43,1903.5,30,246,1,Female,Single,San Mateo,0,73,1274,41,0.033752,1.4941130298
107190,24,50,1640.0,20,66,1,Male,Undisclosed,Boston,Undisclosed,44,1014,45,0.04931,1.617357002
107193,28,60,2266.75,17,66,1,Female,Married,New York City,3,42,1005,55,0.059701,2.2554726368
107199,13,33,1291.25,42,188,3,Female,Single,San Mateo,0,59,1360,33,0.024265,0.9494485294
107200,78,56,2421.0,21,131,1,Female,Married,Denver,4,63,1222,53,0.045827,1.9811783961
107205,4,53,2083.5,20,117,1,Male,Married,New York City,0,52,1031,50,0.051406,2.0208535403
107208,23,50,1806.5,22,147,1,Female,Undisclosed,Seattle,Undisclosed,49,1087,42,0.045998,1.6619135235
107212,10,32,923.5,39,154,1,Male,Married,San Mateo,1,26,1204,29,0.026578,0.7670265781
107219,22,54,2205.5,18,120,1,Male,Divorced/Seperated,Boston,1,68,969,50,0.055728,2.2760577915
107221,16,54,2216.0,19,70,1,Male,Undisclosed,New York City,Undisclosed,76,1018,52,0.053045,2.1768172888
107224,11,41,1443.0,31,187,2,Female,Married,San Mateo,0,58,1252,38,0.032748,1.1525559105
107227,9,57,1909.5,19,87,1,Female,Single,Seattle,0,69,1091,53,0.052246,1.7502291476
107231,59,44,1604.0,22,148,2,Female,Married,San Mateo,2,37,995,42,0.044221,1.6120603015
107244,9,74,3011.0,15,115,1,Undisclosed,Married,Seattle,3,51,1073,69,0.068966,2.8061509786
107245,1,69,2882.25,15,121,1,Female,Married,New York City,0,42,1033,61,0.066796,2.7901742498
107247,18,45,2154.25,23,135,1,Female,Single,New York City,0,49,1010,45,0.044554,2.1329207921
107252,43,64,2578.25,15,101,1,Male,Single,Boston,0,32,988,58,0.064777,2.6095647773
107259,3,56,2267.75,18,70,1,Male,Single,Boston,0,21,1008,54,0.055556,2.2497519841
107267,19,62,2534.75,18,96,2,Undisclosed,Undisclosed,Seattle,Undisclosed,56,1096,56,0.056569,2.3127281022
107270,15,47,1460.5,28,208,1,Female,Single,San Mateo,0,60,1290,46,0.036434,1.1321705426
107271,30,61,2428.75,16,71,1,Male,Married,Boston,1,81,999,56,0.061061,2.4311811812
107281,9,69,2838.5,15,93,1,Male,Single,New York City,0,71,1026,66,0.067251,2.7665692008
107287,23,37,1125.25,31,230,1,Female,Married,San Mateo,2,52,1139,32,0.032485,0.987928007
107288,22,59,2045.5,17,60,1,Male,Married,Seattle,1,39,988,56,0.059717,2.0703441296
107291,7,56,2300.5,18,134,1,Male,Married,New York City,2,50,1015,53,0.055172,2.2665024631
107292,50,64,2613.5,20,104,1,Female,Married,Denver,0,19,1276,61,0.050157,2.0481974922
107293,62,55,2170.25,18,66,1,Female,Single,Seattle,1,49,973,53,0.056526,2.2304727646
107299,17,60,2436.0,19,120,1,Male,Single,Seattle,0,68,1107,57,0.054201,2.2005420054
107300,10,56,1952.25,18,95,1,Male,Single,New York City,0,51,1021,54,0.054848,1.9120959843
107305,5,52,2269.0,20,75,1,Female,Married,New York City,4,53,1006,48,0.05169,2.2554671968
107309,10,62,2758.75,16,70,1,Male,Single,Boston,0,78,993,58,0.062437,2.7781973817
107317,1,75,3056.0,16,88,1,Male,Single,Denver,0,27,1202,70,0.062396,2.5424292845
107320,9,61,2731.5,16,128,1,Male,Single,Boston,0,30,994,53,0.061368,2.7479879276
107326,40,49,2146.25,20,130,1,Female,Married,Boston,4,50,992,48,0.049395,2.1635584677
107330,37,36,1231.5,28,93,2,Female,Divorced/Seperated,San Mateo,2,27,1002,35,0.035928,1.2290419162
107333,25,65,2720.25,19,94,1,Female,Single,Denver,0,44,1254,62,0.051834,2.1692583732
107335,6,37,1361.25,27,157,1,Female,Married,San Mateo,2,20,980,37,0.037755,1.3890306122
107336,17,47,2003.25,26,223,1,Undisclosed,Married,Denver,1,78,1212,42,0.038779,1.6528465347
107339,40,59,1948.25,16,46,1,Female,Single,Boston,0,40,957,57,0.061651,2.0357889237
107346,18,58,2486.0,19,81,1,Female,Single,Denver,0,17,1084,56,0.053506,2.2933579336
107348,3,62,2269.0,20,106,1,Female,Single,Denver,0,54,1211,57,0.051197,1.8736581338
107350,4,34,1396.0,35,192,1,Male,Undisclosed,San Mateo,Undisclosed,23,1154,34,0.029463,1.2097053726
107355,0,68,2770.75,15,88,1,Male,Married,New York City,0,21,1029,61,0.066084,2.6926627794
107359,11,35,1827.0,24,137,1,Undisclosed,Single,San Mateo,0,42,837,34,0.041816,2.1827956989
107363,22,66,2400.5,16,104,1,Female,Single,Boston,1,53,1018,65,0.064833,2.3580550098
107366,12,55,2383.5,22,97,1,Female,Single,Denver,0,44,1217,52,0.045193,1.9585045193
107369,9,65,2610.75,16,104,1,Male,Single,Boston,0,24,1018,60,0.063851,2.5645874263
107373,12,71,3005.75,18,255,1,Male,Single,Denver,0,50,1302,64,0.054531,2.3085637481
107380,26,51,1853.0,25,141,1,Female,Undisclosed,San Mateo,Undisclosed,76,1272,48,0.040094,1.4567610063
107381,9,72,2837.25,14,63,1,Undisclosed,Married,New York City,4,78,1014,69,0.071006,2.7980769231
107383,31,35,1404.0,34,206,1,Female,Single,San Mateo,0,56,1174,34,0.029813,1.195911414
107393,18,51,2142.0,25,140,1,Undisclosed,Married,Denver,2,65,1261,49,0.040444,1.6986518636
107398,9,33,1267.0,30,110,1,Male,Single,San Mateo,0,70,965,33,0.034197,1.3129533679
107399,41,52,1988.75,24,208,1,Female,Married,Denver,1,36,1238,48,0.042003,1.6064216478
107401,6,67,2472.5,17,89,1,Female,Married,Seattle,0,30,1101,62,0.060854,2.2456857402
107403,2,65,2561.5,20,224,1,Male,Married,Denver,2,68,1292,62,0.05031,1.9825851393
107405,68,57,2417.5,17,105,1,Male,Single,New York City,0,57,985,52,0.057868,2.4543147208
107406,2,62,2274.5,21,124,1,Male,Married,Denver,3,57,1270,59,0.048819,1.7909448819
107409,18,50,2258.25,19,167,1,Undisclosed,Married,Boston,0,41,926,47,0.053996,2.4387149028
107415,26,63,2683.0,18,112,1,Male,Divorced/Seperated,Seattle,4,64,1099,60,0.057325,2.4413102821
107421,69,54,2200.0,20,91,1,Male,Married,Denver,0,27,1108,51,0.048736,1.9855595668
107424,47,70,2629.5,13,61,1,Female,Single,New York City,0,62,950,63,0.073684,2.7678947368
107425,22,46,1746.5,27,158,1,Male,Married,San Mateo,1,49,1227,43,0.03749,1.423390383
107427,6,64,2538.5,18,78,1,Female,Single,Denver,0,26,1164,60,0.054983,2.1808419244
107430,18,65,2216.0,16,94,1,Undisclosed,Married,New York City,5+,61,1004,60,0.064741,2.2071713147
107431,43,46,1584.75,28,170,1,Female,Married,San Mateo,2,21,1291,42,0.035631,1.2275367932
107432,25,65,2650.0,19,175,1,Female,Divorced/Seperated,Denver,2,71,1199,61,0.054212,2.210175146
107436,51,35,1102.75,26,88,1,Female,Married,San Mateo,2,34,920,32,0.038043,1.1986413043
107442,20,54,2148.25,23,127,1,Female,Married,Denver,1,37,1250,53,0.0432,1.7186
107444,12,63,2716.75,17,100,1,Male,Married,Seattle,2,31,1067,60,0.059044,2.5461574508
107446,18,55,1893.5,18,63,1,Male,Single,New York City,0,47,968,53,0.056818,1.9560950413
107447,41,45,1883.75,22,161,1,Female,Divorced/Seperated,Boston,3,46,991,43,0.045409,1.9008577195
107450,29,54,1882.0,19,99,1,Female,Married,New York City,4,16,993,52,0.054381,1.8952668681
107464,13,66,2507.25,18,134,1,Female,Divorced/Seperated,Denver,3,64,1168,64,0.056507,2.1466181507
107466,5,71,2722.75,14,62,1,Female,Undisclosed,New York City,Undisclosed,64,1019,66,0.069676,2.6719823356
107467,56,35,1331.0,34,192,1,Male,Married,San Mateo,1,53,1182,33,0.029611,1.1260575296
107474,15,46,1588.5,29,180,1,Female,Single,San Mateo,0,20,1323,44,0.034769,1.2006802721
107482,34,45,1723.0,20,120,1,Female,Single,San Mateo,0,67,905,41,0.049724,1.9038674033
107491,38,64,2743.5,15,72,1,Female,Married,Seattle,2,54,986,59,0.064909,2.7824543611
107501,75,32,1034.75,37,116,1,Female,Single,San Mateo,0,77,1206,32,0.026534,0.8580016584
107503,20,63,2274.5,16,73,1,Male,Undisclosed,New York City,Undisclosed,58,992,58,0.063508,2.2928427419
107505,13,54,2210.75,22,99,1,Male,Married,Denver,0,55,1169,52,0.046193,1.8911462789
107506,7,60,2267.0,16,110,1,Female,Single,New York City,0,20,943,54,0.063627,2.4040296925
107511,24,49,1788.0,23,124,2,Male,Single,Seattle,0,74,1104,44,0.044384,1.6195652174
107512,7,67,2870.25,16,107,1,Male,Married,Denver,0,52,1074,62,0.062384,2.6724860335
107513,28,58,2171.5,21,102,1,Female,Married,Denver,2,50,1197,57,0.048454,1.8141186299
107514,21,41,1463.0,32,151,1,Undisclosed,Single,San Mateo,0,64,1310,39,0.031298,1.1167938931
107520,31,58,2264.75,20,179,1,Female,Married,Denver,4,79,1155,54,0.050216,1.9608225108
107522,4,61,2407.75,17,74,1,Female,Single,New York City,0,49,1033,58,0.059051,2.3308325266
107529,42,43,1666.25,23,159,1,Male,Married,Boston,1,75,983,43,0.043744,1.6950661241
107531,10,72,2714.5,14,93,1,Male,Married,Boston,4,82,999,66,0.072072,2.7172172172
107538,2,66,2733.75,16,80,1,Male,Married,New York City,2,24,1024,62,0.064453,2.6696777344
107543,23,36,1310.75,30,236,1,Female,Divorced/Seperated,San Mateo,0,43,1062,35,0.033898,1.2342278719
107548,44,61,2008.5,16,67,1,Male,Undisclosed,New York City,Undisclosed,39,977,58,0.062436,2.0557830092
107555,43,50,2356.5,20,139,1,Female,Single,San Mateo,0,45,977,46,0.051177,2.411975435
107556,4,61,2183.0,16,55,1,Male,Married,Boston,4,73,979,57,0.062308,2.2298263534
107557,25,48,1831.75,21,108,1,Female,Married,Boston,4,57,1012,46,0.047431,1.8100296443
107566,16,61,2225.25,16,80,1,Female,Single,New York City,0,74,1004,56,0.060757,2.2163844622
107567,30,54,2288.25,19,77,1,Male,Divorced/Seperated,Seattle,1,38,1043,52,0.051774,2.1939117929
107568,37,50,2031.5,20,94,1,Female,Single,Boston,2,56,997,47,0.05015,2.0376128385
107569,11,45,1697.0,26,160,1,Male,Single,San Mateo,0,32,1170,44,0.038462,1.4504273504
107571,13,40,1567.75,29,183,1,Female,Divorced/Seperated,San Mateo,1,54,1124,38,0.035587,1.3947953737
107577,25,52,1743.25,19,131,1,Female,Single,Boston,0,34,977,48,0.053224,1.7842886387
107579,4,50,1882.25,23,97,1,Female,Single,Seattle,0,76,1121,45,0.044603,1.6790811775
107580,7,48,2011.75,23,115,1,Male,Married,Seattle,3,71,1069,46,0.044902,1.881898971
107582,48,50,2014.5,22,179,1,Female,Married,Denver,2,24,1110,49,0.045045,1.8148648649
107585,31,46,1476.75,22,69,1,Undisclosed,Married,Boston,2,17,995,43,0.046231,1.4841708543
107586,14,59,1945.25,17,102,1,Undisclosed,Single,Boston,0,70,1000,57,0.059,1.94525
107606,3,58,2352.25,18,123,1,Male,Single,Seattle,0,79,1050,55,0.055238,2.2402380952
107611,72,30,977.0,41,266,1,Female,Married,San Mateo,1,76,1224,29,0.02451,0.7982026144
107614,7,56,1690.25,17,85,1,Undisclosed,Single,New York City,0,24,951,52,0.058885,1.7773396425
107623,6,63,2707.75,18,100,1,Female,Married,Seattle,3,51,1113,58,0.056604,2.4328391734
107624,23,56,2321.0,18,206,1,Male,Undisclosed,Boston,Undisclosed,72,1033,51,0.054211,2.2468538238
107626,11,44,1772.75,31,220,1,Male,Single,San Mateo,0,63,1361,44,0.032329,1.3025349008
107631,54,61,1829.0,17,88,1,Male,Undisclosed,Seattle,Undisclosed,29,1044,55,0.058429,1.7519157088
107633,65,44,1721.0,27,196,1,Male,Married,San Mateo,4,44,1175,41,0.037447,1.4646808511
107634,4,56,2292.0,18,68,1,Female,Single,New York City,0,71,985,48,0.056853,2.3269035533
107637,18,60,2527.25,17,81,1,Female,Single,New York City,0,58,1010,55,0.059406,2.5022277228
107640,19,59,2399.25,17,178,1,Female,Married,Seattle,2,77,1021,55,0.057786,2.3499020568
107641,20,68,2630.5,15,62,1,Male,Married,New York City,2,81,1026,61,0.066277,2.5638401559
107644,71,42,1279.75,30,266,3,Male,Single,San Mateo,0,53,1254,37,0.033493,1.0205342903
107652,16,37,1588.0,35,295,1,Male,Married,San Mateo,3,79,1261,34,0.029342,1.2593180016
107660,3,50,2037.75,22,115,1,Female,Single,Seattle,0,60,1066,50,0.046904,1.9115853659
107663,16,63,2273.25,17,56,1,Undisclosed,Single,Denver,0,29,1043,62,0.060403,2.1795302013
107664,12,53,2111.0,19,150,1,Male,Married,Seattle,1,75,967,53,0.054809,2.1830403309
107666,32,56,2579.0,18,123,1,Male,Single,New York City,0,42,1026,51,0.054581,2.5136452242
107667,10,64,2520.0,15,73,1,Male,Divorced/Seperated,New York City,1,30,976,61,0.065574,2.5819672131
107671,21,47,1675.75,21,242,1,Female,Single,Boston,0,66,971,46,0.048404,1.7257981462
107672,26,45,2096.0,22,72,1,Female,Married,Denver,4,71,1007,43,0.044687,2.0814299901
107673,23,43,2028.75,21,165,1,Female,Single,San Mateo,0,63,919,41,0.04679,2.207562568
107675,22,45,1505.5,30,103,1,Female,Undisclosed,San Mateo,Undisclosed,54,1356,42,0.033186,1.1102507375
107677,16,72,2797.25,18,126,1,Male,Married,Denver,2,77,1299,66,0.055427,2.1533872209
107678,25,80,3125.75,15,87,1,Male,Divorced/Seperated,Denver,3,46,1210,73,0.066116,2.5832644628
107691,64,48,1795.0,27,271,1,Male,Single,San Mateo,0,76,1309,46,0.036669,1.371275783
107695,10,62,2221.5,17,126,1,Female,Single,New York City,0,48,1022,60,0.060665,2.1736790607
107700,2,67,2195.75,16,89,1,Male,Divorced/Seperated,Seattle,2,72,1080,60,0.062037,2.0331018519
107704,1,64,2770.75,16,90,1,Male,Single,New York City,0,47,1001,61,0.063936,2.767982018
107711,20,59,2373.75,21,183,1,Female,Divorced/Seperated,Denver,4,66,1237,55,0.047696,1.9189571544
107717,28,56,2338.0,18,117,1,Undisclosed,Single,New York City,1,56,980,55,0.057143,2.3857142857
107719,17,66,2603.25,20,123,1,Female,Single,Denver,0,23,1277,61,0.051684,2.0385669538
107726,11,67,2442.75,19,132,1,Female,Single,Denver,0,35,1250,63,0.0536,1.9542
107732,26,59,2404.5,19,115,1,Male,Single,Seattle,0,37,1093,47,0.05398,2.1999085087
107738,9,53,1901.25,23,110,1,Female,Undisclosed,Denver,Undisclosed,63,1220,48,0.043443,1.5584016393
107741,52,60,2389.5,16,80,1,Male,Married,Boston,5+,50,978,55,0.06135,2.4432515337
107750,55,44,2095.75,29,169,1,Male,Married,San Mateo,1,30,1287,42,0.034188,1.6283993784
107753,85,46,1530.0,21,80,1,Male,Undisclosed,New York City,Undisclosed,67,960,45,0.047917,1.59375
107754,28,51,1856.25,19,129,1,Male,Single,New York City,0,59,952,48,0.053571,1.949842437
107758,9,55,2054.0,18,97,1,Male,Married,Boston,4,61,977,53,0.056295,2.1023541453
107761,36,68,2698.5,15,96,1,Undisclosed,Single,Seattle,0,80,1025,64,0.066341,2.6326829268
107766,35,40,1321.0,32,207,1,Male,Single,San Mateo,0,22,1252,36,0.031949,1.0551118211
107767,39,63,2453.5,16,85,1,Male,Married,New York City,2,25,1031,59,0.061106,2.379728419
107776,2,62,2485.0,21,110,1,Female,Single,Denver,0,21,1257,57,0.049324,1.9769291965
107778,49,49,2009.0,20,80,1,Female,Single,Seattle,0,63,955,45,0.051309,2.1036649215
107779,19,53,2113.25,21,86,1,Male,Married,Seattle,2,56,1107,51,0.047877,1.9089882565
107782,15,30,906.0,41,152,2,Female,Undisclosed,San Mateo,Undisclosed,49,1203,30,0.024938,0.753117207
107785,4,39,1373.0,35,401,1,Male,Married,San Mateo,2,43,1323,36,0.029478,1.0377928949
107786,29,62,2529.25,16,70,1,Female,Undisclosed,New York City,Undisclosed,23,962,58,0.064449,2.6291580042
107787,21,66,2757.75,16,58,1,Female,Married,Boston,2,17,1019,59,0.064769,2.706329735
107792,2,58,2268.5,21,125,1,Female,Single,Denver,0,28,1196,56,0.048495,1.8967391304
107793,20,67,2399.5,15,75,1,Male,Single,Boston,0,55,1008,59,0.066468,2.3804563492
107797,31,58,2586.5,19,138,1,Female,Single,Seattle,2,75,1097,53,0.052871,2.3577939836
107799,19,58,2227.75,20,86,1,Male,Married,Denver,3,63,1157,55,0.05013,1.9254537597
107801,53,74,2753.75,17,152,1,Male,Single,Denver,0,51,1270,68,0.058268,2.1683070866
107805,14,56,2236.5,20,160,1,Male,Married,Seattle,2,66,1096,53,0.051095,2.0406021898
107813,11,48,1850.75,23,230,1,Male,Single,San Mateo,0,31,1078,46,0.044527,1.7168367347
107817,11,42,1746.0,29,129,1,Male,Married,San Mateo,1,78,1213,39,0.034625,1.4394064303
107818,43,46,1557.75,25,197,1,Female,Single,San Mateo,0,19,1135,39,0.040529,1.3724669604
107820,3,66,2371.75,16,101,1,Female,Married,Seattle,2,81,1056,61,0.0625,2.2459753788
107822,175,29,1207.25,38,332,1,Male,Married,San Mateo,4,76,1246,28,0.023274,0.9689004815
107825,11,53,1850.75,20,75,1,Male,Single,Boston,0,19,1017,50,0.052114,1.819813176
107831,29,47,1849.75,21,132,1,Male,Undisclosed,Seattle,Undisclosed,33,987,45,0.047619,1.8741134752
107834,12,61,2638.75,20,139,1,Female,Single,Denver,0,51,1187,56,0.05139,2.2230412805
107835,27,64,2169.5,20,123,1,Female,Divorced/Seperated,Denver,4,53,1280,60,0.05,1.694921875
107837,21,59,1907.75,16,68,1,Female,Married,Boston,4,72,941,54,0.062699,2.0273645058
107838,42,40,1645.25,31,255,1,Male,Undisclosed,San Mateo,Undisclosed,49,1263,39,0.031671,1.3026524149
107843,4,62,1955.25,21,92,1,Undisclosed,Undisclosed,Denver,Undisclosed,17,1255,59,0.049402,1.5579681275
107844,3,59,2144.5,19,131,1,Female,Single,Seattle,0,23,1116,57,0.052867,1.9215949821
107848,11,57,2161.5,18,59,1,Male,Undisclosed,New York City,Undisclosed,53,1022,52,0.055773,2.1149706458
107856,6,59,2577.0,17,93,1,Male,Married,New York City,2,17,1007,54,0.05859,2.5590863952
107864,31,60,1957.25,19,134,1,Male,Married,Seattle,2,17,1105,54,0.054299,1.7712669683
107870,43,65,2526.25,19,117,1,Male,Single,Denver,0,20,1231,59,0.052803,2.0521933387
107875,50,44,2300.75,23,118,2,Male,Married,New York City,0,32,1000,43,0.044,2.30075
107877,4,40,1451.0,31,229,1,Female,Married,San Mateo,3,49,1211,38,0.033031,1.1981833196
107879,21,56,2163.5,23,145,1,Undisclosed,Single,Denver,0,77,1269,54,0.044129,1.7048857368
107880,25,57,2315.5,20,165,1,Female,Married,Denver,3,52,1163,53,0.049011,1.9909716251
107886,37,64,2227.25,16,63,1,Female,Married,Seattle,1,36,1065,59,0.060094,2.091314554
107888,6,55,2107.0,20,144,1,Female,Married,Seattle,4,72,1070,54,0.051402,1.9691588785
107891,10,56,2169.5,19,75,1,Undisclosed,Married,New York City,4,67,1024,50,0.054688,2.1186523438
107892,13,60,2058.5,18,117,1,Undisclosed,Single,Seattle,2,61,1078,55,0.055659,1.909554731
107893,15,34,1000.5,41,224,1,Undisclosed,Single,San Mateo,0,28,1369,34,0.024836,0.73082542
107897,21,50,2192.75,22,94,1,Male,Undisclosed,Denver,Undisclosed,36,1085,46,0.046083,2.0209677419
107908,3,58,2017.5,18,87,1,Female,Single,Boston,0,69,1031,55,0.056256,1.9568380213
107909,8,67,2822.5,17,62,1,Female,Married,Denver,0,37,1118,61,0.059928,2.5245974955
107910,21,58,1982.0,18,80,2,Male,Married,Denver,2,16,1021,57,0.056807,1.9412340842
107911,11,62,2524.5,15,51,1,Female,Single,Boston,0,58,929,58,0.066738,2.7174381055
107918,12,47,1714.0,27,151,1,Female,Single,San Mateo,0,51,1250,44,0.0376,1.3712
107919,25,39,1521.5,28,314,2,Female,Undisclosed,San Mateo,Undisclosed,28,1066,36,0.036585,1.4272983114
107926,27,61,2565.75,19,130,1,Female,Married,Denver,4,64,1134,58,0.053792,2.2625661376
107930,31,60,2612.5,21,143,1,Male,Married,Denver,1,82,1243,58,0.04827,2.1017699115
107936,39,43,1748.0,30,242,1,Male,Single,San Mateo,0,60,1250,41,0.0344,1.3984
107941,43,31,1178.25,43,285,1,Male,Single,San Mateo,0,53,1302,30,0.02381,0.9049539171
107948,6,60,2004.0,19,150,1,Male,Single,Seattle,0,73,1117,54,0.053715,1.794091316
107950,4,53,2264.5,18,79,1,Female,Married,Boston,2,46,919,49,0.057671,2.4640914037
107958,22,52,2021.75,17,72,1,Female,Single,Boston,0,31,869,48,0.059839,2.3265247411
107959,8,43,1592.5,33,486,1,Female,Single,San Mateo,0,69,1397,43,0.03078,1.1399427344
107961,39,57,1966.0,21,130,1,Female,Married,Denver,0,59,1222,51,0.046645,1.6088379705
107962,21,65,2386.75,16,73,1,Female,Married,New York City,2,57,1018,59,0.063851,2.3445481336
107967,12,64,2412.5,20,98,1,Female,Undisclosed,Denver,Undisclosed,66,1257,59,0.050915,1.9192521877
107969,12,56,1909.25,17,67,1,Male,Divorced/Seperated,Boston,2,78,953,54,0.058762,2.0034102833
107971,11,52,2277.0,19,77,1,Female,Married,Boston,1,27,996,48,0.052209,2.2861445783
107976,3,61,2185.0,19,109,1,Male,Undisclosed,Denver,Undisclosed,28,1170,58,0.052137,1.8675213675
107986,5,68,2535.25,15,76,1,Undisclosed,Single,New York City,0,63,1027,59,0.066212,2.4685978578
107997,12,54,2571.25,19,125,1,Male,Single,Boston,0,75,1026,51,0.052632,2.5060916179
108005,26,46,1774.0,20,92,1,Male,Divorced/Seperated,Boston,4,50,922,42,0.049892,1.9240780911
108007,62,35,1584.5,28,117,1,Female,Married,Boston,2,51,968,35,0.036157,1.6368801653
108010,1,62,2724.5,17,89,1,Female,Divorced/Seperated,New York City,0,77,1019,55,0.060844,2.6736997056
108011,44,47,2058.0,21,151,1,Male,Divorced/Seperated,New York City,2,44,1029,45,0.045675,2.0
108013,29,61,2521.75,20,106,1,Male,Married,Denver,0,55,1231,54,0.049553,2.0485377742
108014,50,49,2049.75,25,194,1,Female,Single,Denver,0,55,1232,47,0.039773,1.6637581169
108017,59,35,1400.25,24,293,1,Male,Single,San Mateo,2,51,843,33,0.041518,1.6610320285
108020,35,70,3135.0,16,90,1,Female,Married,Seattle,0,31,1114,62,0.062837,2.8141831239
108021,92,39,1520.25,30,220,1,Male,Married,San Mateo,3,42,1210,36,0.032231,1.2564049587
108024,69,42,1599.5,23,127,1,Female,Single,Boston,0,74,1003,41,0.041874,1.5947158524
