CUSTOMER_ID,AVERAGE_SPENDING
118627,40.00
150028,36.78
42647,37.23
68835,38.00
66349,46.22
86547,40.60
82383,40.18
175232,32.90
188134,42.24
87062,32.51
51173,35.52
146332,43.50
157123,33.08
113036,33.79
132394,40.61
56484,41.88
46105,32.56
80693,27.82
38706,32.85
158277,43.57
103342,33.83
170633,35.01
55775,42.31
74040,37.25
109928,41.64
119054,32.22
121408,39.58
96186,35.07
101850,38.07
64378,32.66
151760,41.81
110249,34.72
179175,39.97
107424,37.65
164280,36.07
189256,40.31
161003,36.08
161827,37.39
177954,40.71
86832,39.59
79883,28.94
34718,31.23
60968,40.30
181359,39.84
91545,35.67
67641,40.83
131704,40.82
60589,33.99
110578,32.71
20881,39.97
196846,35.29
194006,39.87
79445,41.53
25670,38.32
170767,41.31
177989,45.23
186916,42.81
174835,38.99
114740,40.85
181801,40.82
196129,41.02
169299,41.24
138642,43.47
20644,42.32
99043,39.19
188820,43.55
89063,32.57
62047,45.06
143823,37.08
153555,34.49
137631,36.93
151338,33.89
169184,33.84
80660,35.09
149203,37.73
46329,38.34
30255,28.70
88364,34.24
109882,39.98
219,33.56
18132,40.48
136998,35.40
147276,39.97
69040,43.20
185792,33.15
17679,38.92
160467,33.46
165185,39.83
50091,44.70
99169,44.20
124955,43.78
65392,29.75
76729,33.89
67572,38.05
181746,40.18
71371,27.89
62488,40.22
55720,38.36
120039,35.93
126281,38.91
172569,38.94
191323,41.98
5062,32.22
86905,38.92
175020,40.18
70111,38.49
86823,40.17
103542,38.15
154184,41.61
95892,39.40
138440,40.14
182074,42.20
92951,47.81
154830,35.98
82899,39.62
153607,38.16
194801,40.22
103189,38.87
193358,43.55
184273,39.41
45028,31.51
104920,36.03
89081,46.11
130384,41.63
155769,29.89
143118,32.69
81972,38.37
119667,44.48
179776,33.85
136008,38.97
80862,37.46
108142,34.50
96339,39.15
125523,38.53
144592,47.88
138004,38.91
196588,29.51
99403,36.42
11770,29.06
122394,32.93
173581,35.16
138814,42.04
112863,30.74
51232,48.81
87176,36.15
180377,42.30
158002,33.78
172725,37.65
88072,41.41
133034,35.66
114402,40.84
75055,30.70
85054,34.17
185235,38.34
110506,34.90
84684,44.61
118003,38.37
97477,31.32
70040,35.43
118603,36.23
174852,36.56
84142,42.36
71990,32.24
140100,48.86
164128,42.17
133392,51.25
183584,37.44
138874,36.27
57597,31.45
68458,46.84
141347,37.97
131424,33.82
161824,43.57
170335,39.25
59175,38.79
30361,44.23
168454,35.76
163052,50.28
196149,37.78
102700,35.94
174788,35.07
87664,35.43
109924,31.44
73360,41.99
85684,36.01
197033,42.02
144200,40.09
172397,38.54
18547,40.40
128288,40.38
57495,41.55
160739,38.77
105242,32.30
138972,39.79
48447,39.12
110622,44.84
180798,30.85
164358,37.41
81153,32.43
50916,48.38
18683,44.37
147186,41.64
185128,41.19
132706,36.65
186296,37.06
133177,38.01
77858,40.34
190012,40.00
44879,39.88
84507,34.17
91674,28.37
89735,33.25
179698,40.94
129298,30.94
147669,39.02
103029,46.33
178731,40.08
21136,35.76
128342,39.17
94338,34.38
17740,37.71
169564,39.98
176453,31.13
11233,48.07
117587,43.38
88383,39.58
76389,36.67
188329,36.77
155483,43.96
183281,33.31
46768,31.79
193036,32.00
42894,42.23
23580,40.68
136133,37.08
195625,34.64
38637,34.00
63061,33.53
173643,45.08
114012,32.87
84276,42.77
148293,38.67
104690,32.56
141130,46.24
56820,40.65
126575,35.56
108158,36.46
127196,38.13
46662,38.46
78813,41.14
114932,41.91
147170,36.94
101518,38.11
99079,38.37
166723,37.35
170587,38.38
129499,31.51
54663,32.67
184506,41.39
176738,36.97
152161,35.67
131598,35.54
77480,34.66
24981,35.44
137511,42.63
191315,35.20
184209,40.88
189516,34.27
189940,33.62
158496,42.36
188344,27.95
98078,48.35
137269,41.18
93429,38.89
68193,30.69
32554,35.80
195436,39.61
159701,42.07
193508,38.60
83607,39.17
143549,33.41
27001,35.18
94304,37.25
24407,36.94
94849,38.31
77401,43.99
67021,37.33
405,35.34
31797,42.71
183035,37.87
78585,32.18
175668,39.15
167797,38.42
157538,27.20
114304,39.85
103966,32.64
199397,35.19
110664,31.50
25929,39.42
37899,41.67
82551,37.79
58061,34.31
192927,46.99
13928,33.59
61413,43.11
196189,34.97
136229,36.37
92396,40.53
32438,35.82
19239,33.44
100068,38.18
157053,35.01
164414,43.25
125063,37.27
92176,33.88
58738,40.00
34982,33.88
72017,41.07
183689,32.93
171419,45.39
34541,35.53
78995,33.33
43802,29.49
192956,43.74
98630,32.24
108578,46.32
54621,34.98
3417,38.73
79997,35.27
163825,41.97
121943,40.64
106558,45.35
97967,41.35
173479,43.24
186355,42.90
85212,39.85
179800,29.27
50924,40.57
87494,31.60
122323,32.20
44919,35.74
45810,41.33
192803,35.42
163260,46.36
167891,37.44
145296,35.73
36379,36.45
67980,39.29
166290,31.85
69284,39.36
11987,31.98
88885,36.55
141266,30.99
157616,39.79
187967,33.93
157365,36.80
34466,39.99
96251,34.45
168548,41.85
157418,40.41
39400,37.19
168361,37.31
160682,31.27
89906,39.20
138044,44.56
148314,42.13
52123,48.12
71849,46.21
148675,32.95
188481,39.27
158014,51.38
63011,36.32
127759,41.15
95478,39.49
65277,39.55
100431,48.28
122996,36.82
169031,35.70
45389,37.79
74888,39.70
53554,41.56
99293,44.71
82280,46.11
169747,39.70
126343,51.47
104052,39.20
38243,32.45
26417,40.99
76086,44.38
119713,29.37
165274,33.27
100724,38.74
17254,40.78
191957,41.47
72413,40.93
196376,30.79
155234,39.73
167935,46.64
187730,33.80
103975,43.12
134710,42.35
110720,30.92
32772,42.31
162284,35.98
94218,37.75
157427,32.17
63860,38.14
171842,42.23
63534,40.14
25220,40.28
191358,42.38
124106,36.62
181887,36.89
111197,36.19
93489,38.12
128103,34.22
122055,40.58
57546,34.74
95964,33.84
101050,47.81
115160,42.88
119082,28.78
65836,32.74
76863,38.55
165995,42.73
54112,36.25
4618,29.36
12302,26.53
109911,39.33
71132,33.54
136343,37.62
83917,37.45
121202,37.93
113114,40.13
118476,42.52
178462,42.62
47995,38.96
68368,37.64
150759,27.32
128264,43.62
141880,35.36
99170,43.23
197572,41.35
169116,35.54
56896,38.17
176713,37.93
75015,40.18
123548,35.17
195676,33.34
44761,40.89
98961,33.62
171587,39.40
178520,39.04
56355,38.31
95671,41.42
194363,37.82
137224,38.32
94311,38.36
66070,39.94
122822,39.17
143295,30.66
153940,42.50
160087,46.25
78760,41.83
72895,43.39
130568,32.32
146010,32.79
86973,34.10
64707,38.94
33027,40.59
154214,37.88
25737,39.08
123713,31.64
90590,36.90
115780,40.32
139324,30.76
172615,35.72
63511,39.24
184243,39.36
39482,28.89
117732,40.11
60871,29.94
37967,36.56
58942,45.80
85889,41.14
83851,38.74
80198,41.89
68022,40.86
183029,41.05
33539,39.99
185232,43.45
36072,38.93
113362,47.50
144606,38.77
157655,36.64
197414,34.43
31507,36.39
81540,38.25
74805,40.28
193027,36.87
147986,35.62
72874,31.53
124564,43.80
42889,40.71
181810,32.99
174754,37.49
131793,44.22
160588,39.94
71172,32.81
148013,42.03
192810,45.38
162507,39.27
90893,34.21
195980,41.68
97109,44.75
77119,34.40
184372,42.86
97132,39.84
83958,42.15
85873,34.17
79613,34.64
31672,45.43
186790,48.77
129106,44.31
182126,34.39
116848,36.78
149213,39.99
34900,33.70
192083,41.83
171225,35.81
160359,41.31
57178,39.74
135583,42.36
183638,40.57
63238,35.17
120300,39.17
180121,42.82
135314,44.59
189591,35.19
178118,38.18
76821,31.81
88347,33.10
72434,34.70
114055,30.29
101042,38.06
174023,40.03
39911,46.57
70252,48.45
57719,37.72
134411,35.97
78210,42.06
54775,39.75
189192,38.69
196055,37.83
131590,37.82
101974,42.88
159749,36.52
27408,36.45
87254,36.71
52351,36.39
74627,33.91
108937,41.35
142477,41.33
74486,45.32
24509,37.05
66192,28.24
180150,39.06
71670,36.64
106038,38.34
150161,32.67
36720,34.63
118705,40.18
193637,37.35
158093,40.91
84440,47.09
191875,36.41
93043,39.85
155220,33.46
113135,43.06
65923,31.24
155966,41.17
77462,39.61
154711,43.28
104292,40.48
147307,46.22
108074,37.43
126899,37.46
168829,47.27
57160,41.82
112850,40.96
191422,42.38
154876,42.71
156372,39.77
84874,41.36
79803,41.53
143354,37.70
82550,45.69
116271,53.88
127582,36.73
50199,37.16
26904,41.71
184168,44.45
82956,37.79
65301,34.92
52873,42.23
141747,42.75
58792,38.04
43629,37.39
37344,33.24
19762,37.64
165777,38.72
28690,41.64
87951,36.92
139342,32.76
178269,39.80
72760,34.79
139584,35.35
148466,38.34
90601,47.12
102766,39.35
140562,39.33
166535,36.42
196434,39.47
96986,46.65
176489,37.04
102615,36.12
142619,39.96
139433,35.36
199873,39.43
40342,39.95
84285,33.92
150206,41.38
46896,30.92
15640,43.32
29381,38.04
32425,38.78
82818,37.91
117657,35.02
112484,32.17
145056,32.51
43914,26.10
109658,42.17
98012,39.88
150050,37.77
85222,34.85
132477,44.63
91075,50.96
155806,38.88
172307,38.91
53043,36.40
15431,35.25
53331,42.59
152764,40.60
89293,47.40
110905,41.20
80933,38.32
149017,43.08
19665,37.45
36677,49.24
172158,35.77
157153,37.30
62102,39.14
53898,36.31
183351,39.71
143566,36.72
148919,31.32
116601,35.78
23566,39.42
139660,40.29
164354,40.49
194380,28.48
44531,43.69
174035,40.09
158772,35.47
104952,39.72
25577,36.25
57271,34.70
123073,36.00
83807,38.99
136070,40.72
66324,36.67
177176,46.30
96611,38.82
118443,45.50
79398,36.35
22231,36.31
55439,43.77
174783,41.88
106276,41.96
114646,41.18
127790,43.03
156081,32.01
184944,41.41
190006,38.72
157779,40.29
182444,42.20
102469,39.42
120238,38.04
45594,43.05
98292,41.99
155865,43.69
51017,39.63
20996,38.69
139677,39.35
119383,35.18
129166,35.43
43303,39.14
73635,43.80
142286,37.27
185290,41.76
30288,38.60
66687,36.85
7522,33.70
148180,42.02
42630,40.67
35502,40.64
35639,39.89
119643,36.49
94348,44.21
28986,39.75
103207,39.48
94246,35.39
141431,37.18
114863,40.04
35515,41.69
4145,35.30
23081,29.57
103658,30.53
59066,28.91
114630,34.15
16267,30.58
70241,36.80
48034,37.54
186041,31.30
157755,38.30
134350,35.87
30953,35.10
140102,41.27
109392,49.15
115159,37.07
128197,34.71
3060,35.11
194137,33.65
72605,39.54
93200,29.79
50369,43.28
176245,39.18
71846,34.12
108110,33.76
42686,37.99
146214,32.82
67651,31.65
171700,40.98
158819,41.80
91653,36.90
66551,42.18
80165,45.77
137108,39.04
127263,40.93
123033,41.90
156668,42.39
57955,41.95
107305,44.36
174548,35.99
40814,43.01
57940,37.81
94740,39.24
97980,37.48
24470,42.47
191869,39.88
139082,37.74
124275,30.60
125055,38.05
155402,40.30
28474,39.80
122221,31.29
136541,36.98
82428,32.44
112118,43.30
59199,36.59
172694,48.17
84011,41.94
153636,40.97
143842,34.22
42538,47.49
70450,33.64
177080,39.32
134338,37.82
154726,46.18
69441,35.33
65341,38.01
142788,42.00
149540,34.88
94918,38.70
63842,36.25
146922,38.45
158518,36.74
59868,39.41
13626,45.67
69374,33.99
79944,38.14
48812,36.52
20733,41.75
174580,38.85
18277,40.98
111507,40.26
123907,37.20
162732,35.85
96882,36.07
184049,50.55
41944,42.23
146711,39.27
74403,32.94
113096,37.32
21427,33.75
157029,38.90
141882,43.28
158190,43.52
168384,35.27
136044,39.37
141849,48.17
154714,38.23
104442,44.82
170869,39.83
44563,33.29
70283,40.54
175252,34.77
163341,38.77
28704,34.10
151075,26.84
60171,44.64
175556,40.50
59365,40.65
85945,39.01
152726,32.64
66219,40.66
58353,43.11
147779,32.75
69784,36.21
113122,44.75
90745,41.67
98377,35.32
183365,39.40
21824,35.13
145770,33.47
34555,37.51
60388,39.85
53798,37.51
94705,41.03
189293,34.56
147142,40.95
150370,37.22
197706,36.37
37292,41.51
126640,41.92
168620,38.52
78219,36.72
172350,41.79
159140,39.70
147433,32.26
5932,31.76
86405,41.16
166945,39.41
158165,37.50
141262,37.12
187365,43.79
117171,38.32
168642,37.36
199160,32.21
43002,40.00
168465,26.15
45462,45.88
62931,43.76
109081,40.22
144029,34.72
69481,35.41
143710,36.39
92590,40.02
24764,42.65
97511,40.59
96920,30.40
84456,30.09
157637,41.27
14859,40.95
169895,43.74
178289,42.27
72149,31.28
187983,30.98
127433,41.25
46258,39.62
34956,33.43
146927,36.40
76340,34.87
98409,45.04
94226,38.52
147535,37.43
180530,39.28
138963,45.37
100276,34.60
197944,39.74
94290,43.85
38076,36.66
94527,34.09
107299,40.52
192760,37.55
164371,35.28
90982,30.43
128831,39.02
15352,43.17
154531,41.00
31612,37.05
51438,43.52
81060,43.72
100051,42.01
177910,32.59
172579,40.84
93980,35.84
149899,40.46
155875,45.01
129141,37.59
136962,32.79
101188,47.02
76812,45.78
163036,32.61
84161,41.74
171264,38.17
20891,30.36
77732,25.66
149112,42.30
97732,37.89
59108,35.78
122119,40.56
124912,46.20
146786,36.22
136051,46.04
59064,36.17
97907,35.53
36868,39.12
56824,40.79
47694,33.53
32393,38.46
158648,39.95
135110,42.11
189231,38.57
99165,51.89
70413,34.95
82302,44.21
18331,34.39
69127,40.16
212,43.88
2906,35.50
71691,34.57
105081,41.09
47917,40.15
148392,36.56
101472,29.39
63397,33.81
185110,42.28
87852,43.33
112114,33.74
29930,36.38
52225,36.53
20674,30.32
139506,32.05
99443,36.71
121485,41.20
133511,41.99
185666,40.62
44927,45.15
35539,42.29
29371,44.38
127286,38.76
31804,40.22
70146,42.88
44805,34.85
197075,35.48
113514,41.39
73376,36.27
142169,39.14
132658,28.58
154225,46.87
62037,41.54
79420,33.54
196606,47.40
56986,35.41
112833,42.36
122298,43.79
175046,39.46
127453,35.96
161105,43.47
156664,40.09
161915,38.93
135762,38.30
135843,43.21
69220,34.22
194089,37.42
119445,40.62
112315,33.54
16585,39.87
119706,41.26
51239,35.31
85523,40.23
37350,37.42
13778,39.05
183152,40.05
156018,37.55
78910,35.69
166024,35.24
148164,41.83
193504,36.55
145765,32.30
129300,36.80
65724,42.26
62415,43.87
90170,36.80
134076,35.35
198332,43.71
164612,39.08
27908,37.90
150778,46.24
83013,41.71
137384,35.08
98226,34.62
102303,38.62
158547,46.21
175432,39.55
148992,32.76
95754,45.26
31396,48.90
175261,37.52
183137,42.28
163568,32.22
39858,36.34
102870,38.92
23509,38.06
22458,34.25
96468,41.96
139657,39.51
139308,32.97
86605,40.28
83644,30.88
136560,35.31
84489,45.26
125020,41.39
101672,40.26
138243,39.49
35664,32.56
182706,35.88
194703,38.38
127805,36.89
128359,34.55
157710,33.42
111534,41.06
85509,40.25
69438,35.93
61282,37.80
47997,35.59
65306,39.67
96891,42.69
79588,41.66
129871,34.31
163587,36.07
133419,35.39
25201,39.44
99247,34.93
72638,37.94
29476,41.56
92834,33.80
127865,38.22
77315,46.90
182887,44.12
164569,39.30
76878,34.11
10466,36.87
185624,39.45
104212,42.99
183793,38.11
56953,36.91
140420,44.15
94041,43.66
133154,40.00
185997,43.51
158548,37.93
160728,33.88
136774,39.43
17148,41.00
196123,36.46
196062,38.02
153467,40.30
79691,37.55
147469,35.25
156921,36.30
154150,41.86
100642,41.43
80908,39.88
119848,40.64
126199,37.22
146791,44.81
134447,34.67
58182,37.50
12605,32.35
132836,37.98
92956,37.16
102524,36.56
124803,33.27
132705,41.00
69465,42.16
34414,34.09
27825,35.42
152969,38.02
91320,37.41
129056,36.13
151509,32.15
198629,41.54
62994,37.31
131368,40.46
176255,35.70
122939,40.48
108976,34.44
81152,38.05
111777,42.06
142910,33.45
139243,40.14
18536,34.81
73452,36.44
171748,46.78
30842,37.09
12139,41.39
135667,40.61
148245,41.31
109387,52.88
131599,36.25
172403,45.55
121024,41.50
189633,40.92
176202,45.17
50013,33.14
163856,35.16
119608,37.35
52977,40.16
100943,27.06
183094,36.08
179749,45.07
126733,39.48
101392,39.04
129941,38.98
116830,35.57
191882,34.67
156308,42.94
466,45.08
184635,38.16
44254,41.28
192373,35.77
55964,39.86
35118,31.72
141552,32.57
175720,45.08
121479,32.13
34183,41.94
57523,39.98
83731,42.77
133838,34.29
70709,43.54
91887,43.61
27155,39.64
23639,42.47
144455,49.57
170148,37.15
81226,39.99
62468,41.22
199991,39.39
120001,37.53
170936,37.14
156573,37.99
83893,35.66
37136,39.90
175803,40.26
80746,34.43
105204,38.59
69026,31.36
14349,39.01
23109,41.40
159206,39.37
175681,42.95
142901,37.06
175718,46.66
126620,42.48
168992,39.48
135461,38.40
67562,39.86
84655,39.74
196003,41.01
96447,33.53
124710,37.65
181318,34.24
1004,35.77
199723,34.23
98190,36.36
141284,35.67
151424,37.63
174867,40.49
177906,36.84
28465,48.37
106066,39.07
101644,39.06
70621,43.28
68036,44.29
184890,45.79
74558,45.52
119240,46.81
22817,38.61
189113,41.41
178601,38.23
34639,43.61
150589,45.36
144991,36.73
103968,34.19
76534,36.66
192569,43.11
193483,33.14
59482,34.53
112887,32.97
174300,43.06
55717,40.98
51596,33.90
66979,35.42
64345,42.99
64539,30.81
54174,46.28
32490,43.86
196807,36.94
88167,43.08
196851,37.46
125336,34.28
95747,37.92
89779,32.78
58721,38.32
174635,34.92
118822,44.53
70005,36.19
182664,43.31
196774,39.45
99997,39.88
135798,40.01
21363,39.75
129898,35.20
47551,41.04
160519,43.12
60838,44.41
71881,40.33
169105,40.72
153789,41.78
117853,49.15
17332,39.00
110815,41.20
183085,39.74
74096,43.73
130624,42.48
196537,39.64
92795,39.12
962,30.79
128595,35.98
89494,38.33
199336,32.29
170940,45.07
188292,38.77
113188,42.95
33369,37.55
42836,30.37
155915,39.85
53561,37.56
156373,40.20
29130,44.84
69268,33.44
73834,41.53
40609,41.12
40322,42.04
115890,35.41
168618,29.20
23587,39.71
121681,41.00
166785,37.74
57670,41.32
175736,38.32
93686,37.51
182107,43.56
168352,36.59
47018,42.37
184802,39.85
131161,31.60
37597,33.06
135822,42.42
124620,37.29
119527,34.23
90537,34.38
99391,41.99
159993,41.34
25860,40.02
61276,38.71
77907,35.39
29953,37.46
149407,38.01
194902,35.26
135384,30.81
142994,39.04
178312,32.69
194032,41.10
50063,38.86
115854,36.64
186261,35.69
134877,34.23
82131,39.11
62089,37.47
161789,40.77
120029,34.23
186857,37.65
154865,40.50
53268,41.32
35441,36.73
139178,40.07
110344,33.13
145604,32.58
70079,51.02
43612,38.82
117000,44.06
36924,33.26
167417,39.25
12290,35.19
198928,41.67
133099,35.16
127690,37.38
95264,30.24
177845,37.52
6919,37.06
3208,34.96
58781,41.39
108078,39.69
54993,29.49
89118,43.09
151522,42.75
74542,39.70
70341,35.01
29761,37.89
190253,49.63
135254,35.62
85587,41.00
107383,39.92
30282,39.58
119959,37.61
158211,39.66
133186,45.16
100331,41.50
159598,40.81
48610,38.42
24891,42.58
199912,39.37
164026,35.72
160144,44.13
91325,33.80
179482,34.32
156541,45.04
169726,38.46
36663,33.68
71356,35.01
167690,40.97
75396,39.25
168581,39.59
116679,35.88
108466,35.39
25397,41.76
11346,32.28
152747,38.18
142273,37.06
96317,41.69
114088,33.80
121511,39.27
147560,38.94
21593,34.56
117287,33.20
96583,40.19
45582,39.48
41425,40.25
35000,44.58
192398,35.78
102929,40.85
53818,38.11
189155,41.20
31117,37.84
78936,42.50
63920,40.58
114272,38.84
39661,42.18
192076,43.03
176015,36.11
52530,39.21
146452,41.30
144593,36.19
121838,40.27
47679,36.76
187321,43.29
70737,38.76
62495,38.07
66545,38.96
187958,38.79
161964,41.23
129083,34.63
193525,42.56
77976,39.97
98762,39.73
195905,29.26
126140,42.24
186427,38.57
98874,39.50
132935,36.72
66975,36.38
85275,33.30
40408,39.27
112013,38.53
177966,40.01
157209,32.81
84197,28.95
108788,36.06
147652,40.63
25039,33.49
75615,34.81
31836,37.13
111160,40.65
26449,37.00
70588,37.48
194195,43.91
164495,33.66
172978,44.09
188863,34.29
148217,36.92
168867,43.96
75106,33.40
98897,39.76
23973,38.05
126662,40.68
166918,36.46
69297,38.25
74378,41.40
145273,35.50
122701,33.06
125651,36.47
73446,40.16
185423,40.71
187366,39.83
23927,40.50
176829,34.07
92286,39.18
74420,37.17
58672,41.84
130655,34.04
187508,35.40
119470,33.68
73940,44.40
130050,34.43
10277,42.07
96514,31.06
122501,44.07
86700,27.19
125328,37.15
160730,36.59
103097,44.18
23045,40.31
96427,37.52
37920,40.17
115389,37.66
91154,35.78
163412,36.33
171286,39.44
154807,44.66
165285,39.92
100307,40.19
155826,39.78
93488,47.73
68409,38.59
171859,34.58
64371,42.07
77675,45.85
192454,37.68
172343,38.42
27049,48.32
178945,35.80
137363,41.93
121779,40.16
94600,36.54
12192,35.58
172170,36.79
108450,36.67
86735,34.73
39390,41.53
104594,46.83
88155,41.57
109228,38.79
37040,42.25
78770,42.12
151069,30.75
162147,37.29
1062,47.05
91695,38.86
90316,39.69
32602,33.39
52588,41.64
75227,35.38
196628,37.81
162398,43.03
164813,39.57
75994,35.11
171958,36.07
19614,35.72
152473,38.88
151687,32.58
157211,39.11
83903,40.03
107793,36.09
136348,40.57
16516,35.84
23522,34.25
67688,40.03
66393,34.27
170917,37.48
79499,34.75
143920,39.97
116535,38.71
97320,36.21
37716,39.83
15155,33.12
118241,33.46
89256,41.31
188205,35.45
127973,36.40
80125,36.27
34104,40.65
111622,40.06
163738,37.28
72426,38.84
157816,39.56
34406,41.37
139077,41.91
79669,38.68
127362,41.88
168154,46.11
170567,38.75
7465,39.41
81356,34.26
175598,41.57
167436,43.53
117453,35.84
27458,39.10
143167,41.39
88950,32.97
58969,42.29
145971,34.86
133532,38.96
95060,41.65
67437,40.47
128254,37.36
190958,45.28
60578,40.24
67371,37.69
197793,31.72
97302,35.59
153635,33.12
186923,40.08
19355,32.07
52139,36.59
90120,38.10
18380,36.31
173619,39.49
139145,41.07
57906,39.35
198496,45.05
83881,38.26
152799,31.79
195196,35.31
82635,37.32
143688,38.66
140434,44.15
40365,33.97
116680,34.79
183352,40.10
170012,41.52
176549,37.19
155680,44.24
47185,33.26
29091,33.78
95021,42.08
143894,35.59
135711,40.90
174683,35.10
198737,42.79
178278,40.53
99666,35.00
189266,37.86
134022,45.72
137191,45.40
149020,41.66
33354,45.17
195340,37.58
115698,36.25
117478,40.64
153031,35.43
170408,42.68
185583,44.16
96388,45.41
75916,37.17
96692,34.15
198594,41.78
99107,38.61
50761,36.60
182497,36.14
78477,35.36
198210,33.47
22500,35.40
86751,35.23
108902,44.21
189638,34.24
139072,36.46
80610,44.54
188793,39.05
152431,36.24
123335,39.41
121833,34.66
73170,37.75
109057,38.95
40287,42.19
80823,32.41
39930,33.96
121827,35.70
109823,32.76
55368,39.49
95891,36.66
22776,37.87
51424,45.21
186060,37.33
38396,37.87
115193,27.99
155050,37.01
128649,46.53
56108,38.24
103232,38.95
69253,34.53
143590,40.50
41045,36.43
40494,34.94
133773,39.15
141911,44.15
120795,40.41
111926,42.92
146252,35.50
76589,43.67
118216,43.23
151605,31.28
53267,42.90
123289,30.60
114187,33.40
166018,40.63
180917,33.35
42304,29.75
58768,42.71
179228,34.71
142937,38.06
71078,29.73
5462,40.91
131223,35.02
69375,40.33
150183,33.23
22087,40.73
69499,42.10
171636,38.57
97075,45.40
152249,36.64
163368,39.26
128828,35.28
160186,45.93
165193,41.83
119130,37.24
185375,38.57
95369,42.97
180861,42.03
108672,36.91
157430,36.16
86319,41.04
188250,36.03
64560,42.06
105262,31.93
57559,34.81
146401,39.60
126454,37.18
14895,32.65
193258,39.24
85535,33.89
43074,41.73
125521,39.11
124282,45.35
125480,35.53
158532,39.57
197880,41.10
52012,46.61
196884,31.68
171826,35.11
166487,37.12
125062,27.38
52100,38.80
117270,37.98
126247,32.82
178824,41.14
187927,44.60
85990,34.05
52016,41.22
161116,40.99
183475,35.75
72114,33.85
29236,39.57
90342,41.47
40093,36.50
21087,39.11
174337,44.17
59483,36.39
136182,39.84
192022,37.47
25769,27.92
197026,40.42
115785,34.50
116011,32.24
121938,39.00
34884,40.45
135609,32.44
35079,34.74
172159,38.19
43525,40.93
57377,37.03
94609,32.70
67938,30.97
41694,34.60
109111,40.02
146604,32.15
145253,33.46
179453,40.26
111134,38.59
46910,43.45
150966,44.73
158439,40.98
140633,37.74
98060,45.62
75936,31.40
159459,36.94
138397,41.29
175303,35.81
43099,32.46
77908,44.70
15665,42.15
17367,40.06
185534,31.80
192992,40.26
70008,39.98
192103,37.09
81004,41.97
40720,41.99
170780,39.73
121885,34.92
88305,35.79
188053,39.19
184470,36.58
170064,36.20
48911,43.92
139974,40.27
195102,41.49
161035,39.52
186481,42.84
113493,45.77
137189,39.00
156064,35.74
45857,42.34
159040,33.11
169758,47.36
150628,41.33
110220,45.39
98393,40.77
21585,43.28
130093,37.10
8091,38.64
34188,43.29
125364,31.10
21853,43.69
30391,32.82
29730,36.73
139790,36.00
150914,36.72
183157,37.06
181070,38.56
157595,37.79
85288,37.76
950,37.14
146500,32.94
195036,33.81
170137,38.12
149579,36.23
190554,40.63
162539,35.63
198005,44.96
114461,34.29
199428,27.92
115004,34.37
190611,39.48
159898,40.82
170830,39.22
76913,31.33
63889,38.83
192851,36.11
113625,47.94
70088,45.86
154175,27.74
46773,33.22
113105,39.98
152968,38.83
88988,41.36
45899,38.39
132676,38.09
24227,37.22
61459,37.40
164940,42.15
115963,49.99
112820,39.82
152872,39.84
187025,36.57
136755,38.10
58521,44.58
33693,36.34
175613,34.97
29157,33.49
95871,42.27
129134,43.61
152908,31.94
41440,52.63
28079,42.16
73465,33.94
95640,31.07
49443,31.45
82692,46.36
76946,37.96
64814,35.78
122879,40.04
28403,39.27
125751,40.08
52796,36.47
180986,33.31
151627,37.11
83420,36.01
144831,39.12
65928,37.43
155692,37.97
143260,45.97
99514,45.30
130455,34.86
184700,30.44
163070,39.99
17297,36.79
39993,33.70
106447,45.44
189702,41.77
104811,33.45
174512,43.84
127074,37.09
146902,39.20
132755,36.86
141463,39.89
138695,36.72
137833,37.44
91788,39.18
191887,51.41
31442,41.84
26662,38.16
119037,30.87
144463,38.68
167816,39.86
119326,38.73
56790,41.32
21556,38.08
188139,39.69
134130,36.01
159198,42.02
141578,40.75
114668,37.94
147412,44.34
68168,37.31
18462,39.80
79090,33.25
165208,39.62
154180,42.08
95450,33.75
79010,41.05
100464,35.41
56981,38.18
129021,34.97
155038,30.76
187971,47.95
199636,33.30
33891,34.59
155893,42.70
130402,38.02
189310,39.46
150737,29.68
141331,33.56
155052,42.78
17560,36.38
22724,37.28
168553,34.13
121368,42.10
29191,34.36
180561,34.50
101551,40.78
184598,39.14
86169,39.47
147757,37.59
92458,32.86
109932,43.87
66602,40.09
192292,36.65
130579,41.37
105903,43.74
83494,38.01
27502,36.67
110618,42.68
13195,33.75
149552,28.88
40701,40.52
45201,41.32
140076,34.50
97905,39.85
143019,41.41
84595,40.78
181717,34.48
30462,39.41
155608,41.15
53373,40.38
75374,36.99
90975,45.05
151594,37.01
18932,39.77
86606,38.50
110951,39.14
67814,41.90
128529,29.67
155294,35.24
184631,37.55
52804,36.89
194730,39.80
70665,39.53
70874,33.95
143185,39.10
140197,38.08
39559,33.90
61995,40.70
69868,43.69
67771,35.37
56871,37.32
157034,32.31
105134,35.05
93753,35.58
105526,39.39
150282,38.08
198018,39.58
164334,37.80
29080,42.77
147615,38.93
24036,27.02
131117,34.50
155136,34.22
33768,39.39
173459,35.24
60651,34.92
47530,38.65
149368,42.13
170738,34.99
62238,36.02
58238,41.80
104621,47.46
193171,35.13
101021,33.41
65684,43.09
90014,37.15
127055,41.28
195344,40.74
77061,36.55
74709,35.84
189472,41.88
57233,46.59
116406,43.19
9107,38.88
177610,39.49
100631,34.34
44313,41.88
99060,36.07
85957,33.96
