CUSTOMER_ID,RECENCY,FREQUENCY,MONETARY,AVG_DAYS_BETWEEN_PURCHASE,MAX_DAYS_WITHOUT_PURCHASE,MIN_DAYS_WITHOUT_PURCHASE,GENDER,MARITAL_STATUS,CITY,CHILDREN_COUNT,AGE,LENGTH_OF_RELATIONSHIP,NUM_OF_LOCATIONS_VISITED,RELATIVE_PURCHASE_FREQUENCY,RELATIVE_PURCHASE_MONETARY
102435,11,42,1557.5,27,128,1,Female,Divorced/Seperated,San Mateo,4,69,1122,38,0.037433,1.3881461676
102442,5,40,1552.0,32,247,2,Female,Married,San Mateo,2,36,1250,38,0.032,1.2416
102448,3,38,1251.0,32,137,1,Male,Single,San Mateo,0,71,1172,37,0.032423,1.0674061433
102454,51,65,2289.5,19,119,1,Female,Married,Denver,1,58,1218,62,0.053366,1.8797208539
102456,5,64,2269.5,18,108,1,Female,Married,Seattle,2,53,1118,59,0.057245,2.0299642218
102463,3,61,2416.25,17,71,1,Undisclosed,Married,New York City,4,61,1009,57,0.060456,2.3946977205
102469,5,59,2325.5,18,111,1,Female,Married,New York City,2,60,1019,57,0.0579,2.2821393523
102470,34,56,1933.25,18,53,1,Male,Married,Boston,0,20,984,52,0.056911,1.9646849593
102482,2,58,2530.25,18,87,1,Female,Single,Boston,0,59,1028,55,0.05642,2.4613326848
102488,3,60,2347.25,17,135,1,Male,Single,Boston,0,34,1004,56,0.059761,2.3378984064
102490,25,44,1469.0,21,92,1,Female,Single,Boston,0,18,883,42,0.04983,1.6636466591
102494,7,57,2051.0,18,101,1,Undisclosed,Married,Boston,1,23,1023,52,0.055718,2.0048875855
102501,10,63,2554.25,17,94,1,Female,Married,New York City,0,57,1025,59,0.061463,2.4919512195
102510,7,34,1217.5,31,193,2,Male,Married,San Mateo,3,67,1026,33,0.033138,1.1866471735
102512,0,70,2600.25,15,66,1,Male,Single,Seattle,0,41,1022,65,0.068493,2.5442759295
102518,0,47,1905.0,30,170,1,Female,Married,San Mateo,2,60,1384,45,0.03396,1.3764450867
102520,3,61,2272.5,19,160,1,Male,Single,Denver,0,28,1143,59,0.053368,1.9881889764
102524,1,50,1828.0,23,87,1,Female,Married,Seattle,4,67,1122,47,0.044563,1.6292335116
102525,2,46,1469.5,25,110,1,Female,Divorced/Seperated,Seattle,0,17,1115,42,0.041256,1.3179372197
102530,13,68,2150.0,15,75,1,Male,Married,Boston,4,66,1020,63,0.066667,2.1078431373
102535,5,36,1849.5,37,173,2,Female,Married,San Mateo,1,26,1308,35,0.027523,1.4139908257
102545,2,67,2402.5,18,138,1,Male,Single,Denver,0,78,1165,64,0.057511,2.0622317597
102548,14,40,1185.0,33,145,1,Male,Single,San Mateo,0,22,1286,37,0.031104,0.9214618974
102550,1,47,1744.5,22,72,1,Female,Married,New York City,5+,78,1017,46,0.046214,1.715339233
102556,5,48,1723.5,21,119,1,Male,Single,New York City,0,66,978,47,0.04908,1.7622699387
102560,19,35,1072.0,38,428,1,Male,Married,San Mateo,2,59,1306,35,0.026799,0.8208269525
102561,1,57,2189.75,17,111,1,Male,Divorced/Seperated,Seattle,2,63,952,53,0.059874,2.300157563
102566,0,64,2334.75,17,144,1,Female,Divorced/Seperated,Seattle,2,36,1076,59,0.05948,2.1698420074
102571,7,43,1478.0,27,141,1,Undisclosed,Single,San Mateo,0,46,1143,43,0.03762,1.293088364
102575,2,53,1785.0,19,68,1,Female,Divorced/Seperated,Boston,4,41,996,49,0.053213,1.7921686747
102581,32,42,1656.0,32,328,1,Female,Single,San Mateo,0,26,1304,38,0.032209,1.2699386503
102586,5,49,1897.75,21,104,1,Female,Single,New York City,0,70,991,45,0.049445,1.9149848638
102599,9,70,2317.25,14,163,1,Male,Married,Seattle,0,68,977,65,0.071648,2.371801433
102605,8,55,2127.0,20,129,1,Male,Divorced/Seperated,Seattle,5+,60,1080,53,0.050926,1.9694444444
102615,16,49,1770.0,26,276,1,Male,Single,San Mateo,0,37,1253,46,0.039106,1.4126097366
102617,10,60,2373.5,19,259,1,Male,Single,Seattle,0,50,1106,57,0.05425,2.1460216998
102623,29,42,1650.25,32,192,1,Male,Single,San Mateo,0,41,1331,41,0.031555,1.2398572502
102625,5,51,1863.25,20,73,1,Male,Single,Boston,0,79,997,45,0.051153,1.8688565697
102626,56,42,1566.5,32,150,1,Male,Married,San Mateo,3,34,1295,41,0.032432,1.2096525097
102627,49,48,1501.25,21,88,1,Male,Married,Boston,0,42,978,47,0.04908,1.5350204499
102635,1,58,2473.5,17,72,1,Female,Single,New York City,0,28,994,53,0.05835,2.4884305835
102639,9,67,2930.75,18,98,2,Undisclosed,Single,Denver,1,58,1220,60,0.054918,2.4022540984
102645,7,54,2086.5,24,120,2,Female,Married,Denver,1,32,1296,52,0.041667,1.6099537037
102646,7,73,3401.75,15,144,1,Male,Single,Denver,0,67,1094,69,0.066728,3.1094606947
102653,19,50,1803.5,21,118,1,Female,Married,New York City,4,29,1007,45,0.049652,1.7909632572
102668,10,45,1659.25,22,196,1,Male,Married,Boston,1,27,960,44,0.046875,1.7283854167
102675,1,58,2380.5,20,87,1,Female,Divorced/Seperated,Denver,2,62,1153,55,0.050304,2.0646140503
102676,4,64,2503.75,18,115,1,Male,Married,Seattle,1,57,1103,59,0.058024,2.2699456029
102679,34,31,1210.0,44,466,1,Female,Married,San Mateo,1,63,1308,30,0.0237,0.9250764526
102680,2,65,2573.5,19,191,1,Male,Single,Denver,0,30,1235,64,0.052632,2.083805668
102687,5,58,2191.75,18,72,1,Male,Single,Denver,0,44,1021,54,0.056807,2.1466699314
102689,24,43,1321.75,29,191,1,Male,Divorced/Seperated,San Mateo,3,75,1234,40,0.034846,1.0711102107
102695,16,52,1845.5,21,88,1,Male,Married,Seattle,1,70,1089,50,0.04775,1.6946740129
102700,2,47,1689.0,21,114,2,Male,Divorced/Seperated,Boston,2,35,965,45,0.048705,1.7502590674
102701,45,39,1152.5,33,149,1,Male,Undisclosed,San Mateo,Undisclosed,33,1246,38,0.0313,0.9249598716
102709,4,52,1916.5,20,59,1,Male,Married,New York City,0,52,996,50,0.052209,1.9241967871
102713,11,60,1674.25,17,64,1,Female,Single,Boston,0,26,996,55,0.060241,1.6809738956
102720,1,67,2478.0,19,154,1,Male,Married,Denver,2,46,1229,57,0.054516,2.016273393
102724,4,60,2198.5,16,45,1,Male,Single,New York City,0,31,962,56,0.06237,2.2853430353
102728,5,60,2222.75,17,72,1,Male,Single,New York City,0,31,999,54,0.06006,2.224974975
102729,1,56,2349.5,18,107,1,Male,Married,Boston,4,41,976,51,0.057377,2.4072745902
102737,31,57,1917.5,19,96,1,Male,Married,Seattle,2,24,1074,54,0.053073,1.7853817505
102738,7,54,2373.25,24,101,1,Female,Undisclosed,Denver,Undisclosed,74,1272,52,0.042453,1.8657625786
102741,3,83,3271.25,15,98,1,Undisclosed,Single,Denver,0,21,1200,74,0.069167,2.7260416667
102746,5,52,2335.5,25,211,1,Male,Divorced/Seperated,San Mateo,3,31,1282,45,0.040562,1.8217628705
102747,21,65,2657.75,20,98,1,Female,Undisclosed,Denver,Undisclosed,47,1260,61,0.051587,2.1093253968
102748,43,66,2438.0,15,73,1,Female,Single,Boston,0,21,980,61,0.067347,2.487755102
102751,40,59,2618.75,20,67,1,Female,Single,Denver,0,49,1148,55,0.051394,2.281141115
102758,7,61,1968.0,19,87,1,Female,Undisclosed,Seattle,Undisclosed,52,1111,59,0.054905,1.7713771377
102764,1,60,2276.75,17,61,1,Female,Married,New York City,1,62,995,59,0.060302,2.2881909548
102765,12,59,2272.25,18,122,1,Female,Married,Seattle,1,39,1034,56,0.05706,2.1975338491
102766,22,56,2203.75,20,81,1,Female,Married,Seattle,1,37,1089,53,0.051423,2.0236455464
102768,2,48,1709.0,22,142,1,Female,Divorced/Seperated,Boston,4,34,1030,48,0.046602,1.659223301
102769,7,51,1965.25,18,69,1,Female,Single,New York City,0,74,902,48,0.056541,2.1787694013
102773,43,45,1598.5,28,178,1,Male,Married,San Mateo,2,75,1245,43,0.036145,1.283935743
102774,10,67,3130.5,19,273,1,Male,Single,Denver,0,61,1258,61,0.053259,2.4884737679
102775,5,70,2686.75,17,131,1,Female,Undisclosed,Denver,Undisclosed,28,1187,66,0.058972,2.2634793597
102777,6,64,2798.0,19,148,2,Female,Married,Denver,2,76,1190,60,0.053782,2.3512605042
102780,8,52,2293.25,24,208,1,Female,Married,Denver,0,30,1238,50,0.042003,1.8523828756
102782,7,58,2460.25,20,130,1,Undisclosed,Married,Seattle,4,21,1118,53,0.051878,2.2005813953
102783,2,38,1275.5,36,127,3,Female,Undisclosed,San Mateo,Undisclosed,27,1314,38,0.028919,0.9707001522
102793,65,51,2074.5,19,103,1,Male,Undisclosed,New York City,Undisclosed,49,958,50,0.053236,2.1654488518
102794,6,45,1884.5,23,99,1,Male,Single,New York City,2,41,1029,43,0.043732,1.8313896987
102795,0,59,2605.5,18,91,1,Female,Single,Seattle,0,30,1066,55,0.055347,2.4441838649
102800,25,51,2261.25,20,174,1,Female,Divorced/Seperated,Boston,2,51,988,50,0.051619,2.2887145749
102801,1,57,2337.5,18,80,1,Female,Divorced/Seperated,New York City,5+,23,1020,55,0.055882,2.2916666667
102803,5,47,1565.0,22,109,1,Female,Married,Seattle,3,81,1012,45,0.046443,1.5464426877
102809,0,47,1416.5,22,83,1,Female,Single,New York City,0,55,1004,44,0.046813,1.4108565737
102814,2,41,1400.5,28,142,1,Female,Married,San Mateo,1,76,1112,40,0.036871,1.259442446
102816,12,69,2665.0,17,141,1,Female,Single,Denver,0,62,1164,64,0.059278,2.2895189003
102824,10,61,2568.5,18,100,1,Male,Married,Seattle,3,69,1107,60,0.055104,2.320234869
102825,7,64,2379.75,20,127,1,Female,Married,Denver,0,52,1269,63,0.050433,1.8752955083
102828,7,65,2593.0,16,83,1,Male,Single,Seattle,0,59,1029,62,0.063168,2.5199222546
102829,14,57,2265.0,23,153,1,Female,Single,Denver,0,52,1295,52,0.044015,1.749034749
102830,15,65,2675.5,19,97,1,Female,Single,Denver,0,56,1247,64,0.052125,2.1455493184
102835,1,46,1781.75,23,101,1,Male,Single,Seattle,0,76,1035,45,0.044444,1.7214975845
102837,8,25,965.5,46,213,1,Female,Single,San Mateo,0,22,1110,24,0.022523,0.8698198198
102839,11,60,2516.5,17,93,1,Female,Single,Boston,0,26,1004,57,0.059761,2.5064741036
102841,11,67,2808.5,18,94,2,Female,Married,Denver,2,32,1160,62,0.057759,2.4211206897
102846,38,57,1973.0,22,112,1,Female,Single,Denver,0,33,1208,56,0.047185,1.6332781457
102847,5,65,2629.25,15,77,1,Undisclosed,Married,New York City,0,59,963,62,0.067497,2.7302699896
102850,8,47,2107.0,28,155,1,Male,Married,Denver,2,44,1292,44,0.036378,1.6308049536
102852,10,31,873.75,39,178,4,Female,Single,San Mateo,2,73,1173,29,0.026428,0.7448849105
102854,4,51,2420.5,19,65,1,Female,Single,Boston,0,64,959,47,0.05318,2.523983316
102855,7,30,1239.0,44,367,1,Female,Single,San Mateo,0,48,1278,30,0.023474,0.9694835681
102858,37,69,2842.0,16,105,1,Undisclosed,Married,Seattle,4,77,1088,67,0.063419,2.6121323529
102870,2,58,2257.5,16,91,1,Male,Single,Boston,0,21,936,55,0.061966,2.4118589744
102871,25,69,2607.5,16,63,1,Male,Single,Seattle,0,25,1099,63,0.062784,2.372611465
102891,13,56,2361.0,22,151,1,Male,Married,Denver,2,75,1226,55,0.045677,1.9257748777
102892,2,42,1678.5,27,114,1,Female,Married,San Mateo,4,49,1087,39,0.038638,1.5441582337
102896,1,50,2067.0,19,87,1,Female,Undisclosed,New York City,Undisclosed,75,953,48,0.052466,2.1689401889
102907,1,51,1934.5,20,86,1,Male,Married,Boston,1,29,1002,49,0.050898,1.9306387226
102909,3,45,1785.0,30,211,1,Male,Single,San Mateo,0,65,1313,39,0.034273,1.3594821021
102911,17,39,1414.0,28,146,1,Female,Divorced/Seperated,San Mateo,3,56,1058,36,0.036862,1.3364839319
102912,2,42,1781.5,31,201,1,Undisclosed,Married,San Mateo,2,36,1282,40,0.032761,1.389625585
102914,10,71,2389.25,14,70,1,Female,Single,New York City,0,27,967,65,0.073423,2.4707859359
102916,5,40,1908.25,32,105,1,Male,Married,San Mateo,2,42,1234,37,0.032415,1.5463938412
102918,4,71,2524.5,15,100,1,Female,Married,Seattle,2,64,1082,66,0.065619,2.3331792976
102921,26,46,1829.0,25,236,1,Male,Single,San Mateo,0,81,1119,42,0.041108,1.6344950849
102929,9,34,1388.75,35,154,2,Male,Single,San Mateo,0,52,1161,34,0.029285,1.1961670973
102930,4,56,2155.0,19,108,1,Male,Married,Boston,1,33,1026,55,0.054581,2.1003898635
102931,19,52,2033.25,17,63,1,Female,Married,New York City,2,65,876,49,0.059361,2.3210616438
102932,9,56,1781.25,18,76,1,Male,Single,New York City,0,43,1017,54,0.055064,1.7514749263
102933,9,58,2319.75,18,92,1,Female,Single,New York City,0,66,1024,56,0.056641,2.2653808594
102935,22,48,1838.0,21,101,1,Female,Undisclosed,Seattle,Undisclosed,60,991,42,0.048436,1.8546922301
102943,4,55,1905.75,21,142,1,Male,Single,Seattle,0,22,1111,49,0.049505,1.7153465347
102946,9,50,2069.5,21,115,1,Male,Divorced/Seperated,Seattle,3,19,1046,48,0.047801,1.9784894837
102947,2,52,1831.5,21,128,1,Male,Married,San Mateo,4,81,1081,48,0.048104,1.6942645698
102951,59,53,1953.75,22,130,1,Female,Divorced/Seperated,Denver,4,42,1157,51,0.045808,1.6886343993
102954,2,58,2504.25,18,68,1,Female,Married,Boston,5+,42,1032,54,0.056202,2.4265988372
102959,5,75,3199.25,17,87,1,Female,Married,Denver,1,57,1292,72,0.05805,2.4761996904
102970,8,57,2017.0,18,130,1,Female,Undisclosed,Seattle,Undisclosed,47,1035,55,0.055072,1.9487922705
102971,1,66,2593.25,19,128,1,Male,Single,Denver,0,50,1227,60,0.05379,2.1134881826
102983,16,32,1276.0,40,216,2,Female,Single,San Mateo,0,62,1248,31,0.025641,1.0224358974
102990,19,57,2110.75,18,75,1,Male,Single,New York City,0,42,995,50,0.057286,2.1213567839
103001,11,54,2100.5,19,105,1,Female,Single,Boston,0,74,1024,52,0.052734,2.0512695313
103005,14,76,3335.75,15,90,1,Female,Single,Denver,0,44,1113,70,0.068284,2.9970799641
103007,15,61,2661.5,21,97,1,Undisclosed,Married,Denver,4,75,1278,57,0.047731,2.0825508607
103009,9,35,1280.0,38,426,1,Female,Undisclosed,San Mateo,Undisclosed,63,1288,33,0.027174,0.9937888199
103013,19,57,2528.25,22,129,1,Undisclosed,Married,Denver,2,82,1207,54,0.047225,2.0946561723
103014,6,57,1919.5,17,72,1,Male,Married,New York City,3,28,949,55,0.060063,2.0226554268
103017,14,63,2286.0,16,82,1,Female,Single,Boston,0,37,1010,59,0.062376,2.2633663366
103024,1,53,2147.75,19,79,1,Male,Single,New York City,2,50,1005,51,0.052736,2.1370646766
103026,4,59,2286.5,17,70,1,Male,Single,Boston,0,77,989,56,0.059656,2.3119312437
103027,0,54,2158.0,23,189,1,Female,Married,Denver,2,33,1222,54,0.04419,1.7659574468
103028,8,64,2712.75,16,75,1,Male,Undisclosed,Seattle,Undisclosed,30,1012,57,0.063241,2.680583004
103029,12,59,2733.25,17,69,2,Female,Single,Boston,0,82,1009,57,0.058474,2.7088701685
103030,26,46,2244.0,17,116,1,Male,Married,San Mateo,1,58,769,43,0.059818,2.9180754226
103032,9,53,2028.25,22,103,1,Male,Single,Denver,0,73,1127,52,0.047028,1.799689441
103034,4,63,2574.75,18,111,1,Female,Married,Denver,4,22,1146,58,0.054974,2.2467277487
103044,4,47,1976.25,22,89,1,Female,Married,New York City,0,36,1015,46,0.046305,1.947044335
103048,4,49,1680.5,25,247,1,Male,Divorced/Seperated,San Mateo,3,32,1181,47,0.04149,1.4229466554
103049,2,50,2020.0,22,91,1,Male,Single,Seattle,0,63,1080,44,0.046296,1.8703703704
103050,2,82,3141.75,16,133,1,Male,Undisclosed,Denver,Undisclosed,31,1277,73,0.064213,2.4602584182
103053,5,56,2295.5,21,92,1,Female,Single,Denver,0,48,1163,54,0.048151,1.9737747206
103058,6,41,1203.75,24,130,2,Male,Undisclosed,Boston,Undisclosed,20,969,40,0.042312,1.2422600619
103061,11,68,2539.5,15,124,1,Male,Married,Boston,4,72,1016,64,0.066929,2.499507874
103063,3,54,2198.25,19,136,1,Female,Single,New York City,0,34,1005,50,0.053731,2.1873134328
103065,0,49,2013.5,22,91,2,Male,Married,Seattle,2,62,1074,46,0.045624,1.8747672253
103083,1,65,2732.0,18,90,1,Female,Single,Denver,0,64,1154,62,0.056326,2.3674176776
103085,10,63,2886.75,18,93,1,Female,Married,Seattle,0,21,1085,57,0.058065,2.6605990783
103090,3,65,2797.5,19,188,1,Male,Divorced/Seperated,Denver,1,16,1188,63,0.054714,2.3547979798
103092,5,51,2112.0,20,69,2,Undisclosed,Divorced/Seperated,New York City,1,24,1011,50,0.050445,2.0890207715
103096,11,51,1744.5,20,86,1,Female,Single,Boston,0,67,998,48,0.051102,1.747995992
103097,5,51,2253.0,20,116,1,Female,Single,New York City,0,23,1003,49,0.050847,2.2462612164
103102,2,38,1516.5,29,103,2,Female,Married,San Mateo,0,45,1058,34,0.035917,1.4333648393
103103,17,53,2008.25,24,121,1,Female,Undisclosed,Denver,Undisclosed,70,1240,48,0.042742,1.6195564516
103105,7,65,2375.25,16,110,1,Male,Undisclosed,Seattle,Undisclosed,29,998,63,0.06513,2.38001002
103109,4,62,2417.75,20,92,1,Male,Single,Denver,0,67,1200,57,0.051667,2.0147916667
103116,35,36,1219.75,36,268,1,Male,Married,San Mateo,2,61,1264,33,0.028481,0.9649920886
103117,1,67,2510.5,17,85,1,Male,Married,Seattle,2,51,1108,61,0.060469,2.2657942238
103122,1,53,1860.25,19,88,1,Male,Divorced/Seperated,Boston,0,27,966,51,0.054865,1.9257246377
103123,19,53,2077.75,18,117,1,Male,Undisclosed,New York City,Undisclosed,49,924,49,0.057359,2.2486471861
103124,6,60,2445.75,17,157,1,Male,Married,New York City,4,25,1017,57,0.058997,2.4048672566
103125,24,60,2158.75,17,65,1,Female,Married,Boston,1,48,996,57,0.060241,2.1674196787
103134,19,46,1888.0,28,176,1,Male,Single,San Mateo,0,77,1256,42,0.036624,1.5031847134
103140,14,36,1559.5,25,135,1,Male,Single,San Mateo,0,82,858,34,0.041958,1.8175990676
103141,9,70,2577.5,15,81,1,Male,Married,Seattle,4,75,1034,66,0.067698,2.4927466151
103142,33,48,1875.75,27,222,1,Male,Married,San Mateo,2,60,1292,45,0.037152,1.4518188854
103143,26,66,2813.0,17,97,1,Female,Single,Seattle,0,32,1098,62,0.060109,2.5619307832
103146,8,65,2461.0,20,115,1,Female,Single,Denver,0,73,1259,61,0.051628,1.954725973
103151,13,40,1608.25,28,205,1,Female,Single,San Mateo,0,45,1098,38,0.03643,1.464708561
103165,0,57,2085.25,20,84,1,Male,Married,Seattle,4,49,1098,52,0.051913,1.8991347905
103166,2,47,1830.0,21,77,1,Male,Undisclosed,New York City,Undisclosed,68,984,47,0.047764,1.8597560976
103167,34,55,1995.25,16,64,1,Female,Undisclosed,Boston,Undisclosed,78,880,50,0.0625,2.2673295455
103169,4,31,1175.0,45,289,3,Female,Undisclosed,San Mateo,Undisclosed,78,1347,30,0.023014,0.8723088344
103173,16,73,3208.5,14,111,1,Female,Single,Boston,0,57,1011,69,0.072206,3.1735905045
103180,10,53,1966.25,19,105,1,Male,Married,New York City,3,17,997,52,0.053159,1.9721664995
103181,1,62,2894.5,17,119,1,Male,Single,Seattle,0,61,1044,59,0.059387,2.7725095785
103189,4,66,2565.5,18,180,1,Male,Married,Denver,3,38,1163,59,0.05675,2.2059329321
103190,22,54,2361.5,18,65,1,Female,Married,Boston,3,20,948,48,0.056962,2.4910337553
103192,14,55,1913.25,21,82,1,Undisclosed,Divorced/Seperated,Denver,2,22,1132,54,0.048587,1.6901501767
103198,24,33,1527.5,25,114,1,Undisclosed,Undisclosed,San Mateo,Undisclosed,41,787,32,0.041931,1.9409148666
103199,2,53,2059.75,19,108,1,Female,Single,New York City,0,81,978,51,0.054192,2.1060838446
103200,26,41,1252.25,31,377,1,Female,Single,San Mateo,0,59,1245,38,0.032932,1.0058232932
103203,17,31,1141.25,41,376,1,Undisclosed,Single,San Mateo,0,74,1224,31,0.025327,0.9323937908
103206,10,46,1598.0,21,111,1,Male,Single,Boston,0,25,948,45,0.048523,1.6856540084
103207,19,44,1737.0,24,109,1,Male,Married,Boston,0,55,1015,40,0.04335,1.7113300493
103210,7,68,2738.25,17,60,1,Male,Married,Denver,2,33,1111,64,0.061206,2.4646714671
103214,0,50,1858.75,23,109,1,Female,Single,Seattle,1,59,1118,47,0.044723,1.6625670841
103217,2,55,2190.25,18,92,1,Female,Married,New York City,0,59,995,55,0.055276,2.2012562814
103223,12,55,2715.0,19,110,1,Male,Undisclosed,Boston,Undisclosed,80,1001,50,0.054945,2.7122877123
103227,31,62,2049.5,16,55,1,Female,Single,Boston,1,25,972,57,0.063786,2.1085390947
103228,4,57,2060.75,22,92,1,Undisclosed,Single,Denver,0,44,1253,54,0.045491,1.6446528332
103232,3,47,1830.5,28,209,1,Male,Married,San Mateo,1,41,1268,43,0.037066,1.4436119874
103252,22,58,1980.75,17,88,1,Female,Married,New York City,3,71,986,54,0.058824,2.0088742394
103253,17,29,907.75,31,99,1,Undisclosed,Single,San Mateo,0,51,863,27,0.033604,1.0518539977
103254,1,54,2290.0,23,126,1,Male,Single,Denver,0,71,1243,48,0.043443,1.8423169751
103260,25,56,1997.75,17,60,1,Female,Divorced/Seperated,New York City,4,78,941,55,0.059511,2.1230074389
103262,19,40,1384.5,28,204,1,Female,Married,San Mateo,2,19,1107,38,0.036134,1.2506775068
103264,7,69,2719.75,16,76,1,Male,Married,Seattle,2,17,1091,66,0.063245,2.4928964253
103276,0,63,2668.0,16,67,1,Female,Single,New York City,0,24,998,58,0.063126,2.6733466934
103282,1,65,2572.0,15,60,1,Male,Divorced/Seperated,New York City,2,31,948,60,0.068565,2.7130801688
103285,11,48,1928.75,22,76,1,Female,Single,Seattle,0,22,1047,44,0.045845,1.8421680993
103292,22,55,1859.0,22,145,2,Undisclosed,Married,Denver,2,36,1166,53,0.04717,1.5943396226
103295,4,63,2180.75,16,58,1,Male,Married,New York City,2,55,1002,59,0.062874,2.1763972056
103297,11,45,1416.75,23,211,1,Female,Married,Boston,5+,69,1008,44,0.044643,1.4055059524
103316,12,51,1980.75,19,79,1,Female,Single,New York City,0,49,957,49,0.053292,2.0697492163
103317,43,42,1517.25,23,99,2,Female,Undisclosed,Boston,Undisclosed,20,951,39,0.044164,1.5954258675
103320,10,58,2085.25,18,77,1,Female,Married,Boston,0,35,1010,52,0.057426,2.0646039604
103321,27,59,2564.5,17,65,1,Female,Married,New York City,3,26,989,57,0.059656,2.5930232558
103323,19,46,1729.0,24,184,1,Female,Married,Seattle,1,22,1089,44,0.042241,1.5876951331
103324,6,66,2597.25,19,155,1,Female,Married,Denver,3,57,1259,61,0.052423,2.0629467832
103342,2,64,2165.0,16,85,1,Female,Single,Seattle,0,18,1015,61,0.063054,2.1330049261
103344,5,62,2459.25,20,161,1,Male,Divorced/Seperated,Denver,1,62,1192,59,0.052013,2.0631291946
103346,0,71,2571.25,16,90,1,Undisclosed,Divorced/Seperated,Denver,1,77,1139,64,0.062335,2.2574626866
103349,12,56,2250.5,18,78,1,Female,Divorced/Seperated,Seattle,2,44,976,55,0.057377,2.3058401639
103350,8,60,2317.0,18,79,1,Male,Single,Seattle,0,60,1067,57,0.056232,2.1715089035
103364,5,58,1688.75,18,72,2,Female,Divorced/Seperated,New York City,1,47,1016,53,0.057087,1.6621555118
103378,4,64,2730.75,16,75,1,Undisclosed,Married,New York City,1,75,1021,62,0.062684,2.6745837414
103381,5,58,2333.0,20,136,1,Female,Divorced/Seperated,Seattle,2,53,1121,56,0.05174,2.0811775201
103383,3,59,2266.75,19,180,1,Female,Undisclosed,Seattle,Undisclosed,57,1120,57,0.052679,2.0238839286
103384,8,52,2054.0,18,74,1,Male,Single,Boston,0,17,940,52,0.055319,2.185106383
103394,7,58,2315.0,19,67,1,Male,Single,Seattle,0,49,1096,53,0.05292,2.1122262774
103400,9,45,1704.5,22,121,1,Female,Undisclosed,Boston,Undisclosed,49,963,43,0.046729,1.7699896158
103401,4,37,1285.0,31,380,3,Female,Undisclosed,San Mateo,Undisclosed,80,1103,36,0.033545,1.1650045331
103406,5,45,2004.0,22,82,2,Male,Divorced/Seperated,San Mateo,4,66,987,42,0.045593,2.0303951368
103417,9,33,971.0,34,174,1,Female,Married,San Mateo,2,62,1099,32,0.030027,0.8835304823
103419,12,60,1893.75,18,83,1,Male,Single,Seattle,0,72,1046,52,0.057361,1.8104684512
103422,3,59,2383.5,19,86,1,Male,Married,Seattle,1,48,1118,56,0.052773,2.1319320215
103424,4,44,1875.75,24,99,1,Male,Single,Seattle,0,37,1029,43,0.04276,1.8228862974
103427,17,31,1239.0,39,143,1,Male,Married,San Mateo,2,33,1170,30,0.026496,1.058974359
103436,5,64,2472.75,19,99,1,Female,Divorced/Seperated,Denver,0,62,1221,61,0.052416,2.0251842752
103438,13,66,2359.5,19,103,1,Male,Single,Denver,0,48,1243,61,0.053097,1.8982300885
103439,8,60,2162.5,17,150,1,Male,Divorced/Seperated,Boston,1,64,1017,56,0.058997,2.1263520157
103455,12,50,2156.5,26,143,1,Undisclosed,Married,San Mateo,2,70,1288,49,0.03882,1.6743012422
103457,29,46,1827.0,22,69,1,Male,Undisclosed,New York City,Undisclosed,62,998,40,0.046092,1.8306613226
103459,1,54,1977.25,19,155,1,Male,Single,Boston,0,69,1019,51,0.052993,1.9403827282
103462,1,59,2565.0,17,160,1,Male,Single,New York City,0,19,961,57,0.061394,2.669094693
103466,6,51,1723.5,20,110,1,Undisclosed,Single,New York City,0,49,1008,48,0.050595,1.7098214286
103470,4,70,3180.75,15,82,1,Female,Married,New York City,2,23,1029,62,0.068027,3.0911078717
103473,23,55,2430.5,16,99,1,Undisclosed,Single,Boston,0,80,888,53,0.061937,2.7370495495
103475,12,60,2356.0,17,70,1,Male,Divorced/Seperated,Boston,2,67,995,57,0.060302,2.367839196
103476,10,58,2074.0,16,64,1,Female,Married,New York City,2,22,928,56,0.0625,2.2349137931
103478,18,38,1506.0,30,157,1,Male,Married,San Mateo,5+,32,1113,36,0.034142,1.3530997305
103480,5,67,2396.5,17,74,1,Female,Married,Seattle,4,81,1090,58,0.061468,2.1986238532
103485,6,63,2477.5,18,77,1,Male,Married,Denver,1,22,1122,58,0.05615,2.2081105169
103488,11,57,2552.5,20,179,1,Female,Single,Seattle,0,55,1114,56,0.051167,2.2912926391
103494,2,67,2475.5,17,107,1,Male,Married,Seattle,2,59,1099,63,0.060965,2.2525022748
103499,10,48,1819.25,20,91,1,Male,Single,Boston,0,71,936,43,0.051282,1.9436431624
103502,9,57,2060.75,18,92,1,Male,Single,New York City,2,73,990,53,0.057576,2.0815656566
103507,12,42,1862.0,31,109,3,Male,Married,Denver,4,80,1276,42,0.032915,1.4592476489
103512,1,50,1903.25,20,139,1,Female,Single,New York City,0,42,975,47,0.051282,1.9520512821
103515,57,48,1950.5,25,90,1,Male,Married,Denver,2,47,1158,47,0.041451,1.6843696028
103516,17,71,2801.5,17,143,1,Female,Divorced/Seperated,Denver,2,44,1212,69,0.058581,2.3114686469
103517,10,31,884.25,43,257,1,Female,Married,San Mateo,2,17,1283,30,0.024162,0.6892049883
103521,8,57,2106.5,18,107,1,Male,Married,Boston,3,56,1027,54,0.055501,2.0511197663
103523,4,45,1737.75,23,103,1,Male,Single,New York City,0,20,1020,45,0.044118,1.7036764706
